date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:58:17	520187/520187	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:20:54%20GMT	http://www.badaramdwara.org/images/gosala%20image/7.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/7.jpg	(from http://www.badaramdwara.org/goshala.php)
16:58:28	88943/88943	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:30:38%20GMT	http://www.badaramdwara.org/images/thumbs/g8.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/g8.jpg	(from http://www.badaramdwara.org/goshala.php)
16:58:34	97394/97394	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:30:06%20GMT	http://www.badaramdwara.org/images/thumbs/g15.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/g15.jpg	(from http://www.badaramdwara.org/goshala.php)
16:58:40	506049/506049	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:04:16%20GMT	http://www.badaramdwara.org/images/gosala%20image/14.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/14.jpg	(from http://www.badaramdwara.org/goshala.php)
16:58:43	87819/87819	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:30:24%20GMT	http://www.badaramdwara.org/images/thumbs/g4.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/g4.jpg	(from http://www.badaramdwara.org/goshala.php)
16:58:56	90478/90478	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:30:38%20GMT	http://www.badaramdwara.org/images/thumbs/g9.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/g9.jpg	(from http://www.badaramdwara.org/goshala.php)
16:59:12	95475/95475	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:30:08%20GMT	http://www.badaramdwara.org/images/thumbs/g16.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/g16.jpg	(from http://www.badaramdwara.org/goshala.php)
16:59:54	493631/493631	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:21:20%20GMT	http://www.badaramdwara.org/images/gosala%20image/9.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/9.jpg	(from http://www.badaramdwara.org/goshala.php)
17:00:06	510089/510089	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:05:42%20GMT	http://www.badaramdwara.org/images/gosala%20image/16.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/16.jpg	(from http://www.badaramdwara.org/goshala.php)
17:00:08	80027/80027	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:30:30%20GMT	http://www.badaramdwara.org/images/thumbs/g5.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/g5.jpg	(from http://www.badaramdwara.org/goshala.php)
17:00:20	407570/407570	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:20:32%20GMT	http://www.badaramdwara.org/images/gosala%20image/5.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/5.jpg	(from http://www.badaramdwara.org/goshala.php)
17:00:23	84383/84383	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:29:34%20GMT	http://www.badaramdwara.org/images/thumbs/g10.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/g10.jpg	(from http://www.badaramdwara.org/goshala.php)
17:00:43	112103/112103	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:30:14%20GMT	http://www.badaramdwara.org/images/thumbs/g17.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/g17.jpg	(from http://www.badaramdwara.org/goshala.php)
17:01:16	430588/430588	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:01:52%20GMT	http://www.badaramdwara.org/images/gosala%20image/10.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/10.jpg	(from http://www.badaramdwara.org/goshala.php)
17:01:30	78232/78232	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:30:30%20GMT	http://www.badaramdwara.org/images/thumbs/g6.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/g6.jpg	(from http://www.badaramdwara.org/goshala.php)
17:01:42	361522/361522	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:20:42%20GMT	http://www.badaramdwara.org/images/gosala%20image/6.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/6.jpg	(from http://www.badaramdwara.org/goshala.php)
17:01:59	95112/95112	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:29:40%20GMT	http://www.badaramdwara.org/images/thumbs/g11.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/g11.jpg	(from http://www.badaramdwara.org/goshala.php)
17:01:59	618916/618916	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:07:00%20GMT	http://www.badaramdwara.org/images/gosala%20image/17.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/17.jpg	(from http://www.badaramdwara.org/goshala.php)
17:02:18	96736/96736	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:30:12%20GMT	http://www.badaramdwara.org/images/thumbs/g18.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/g18.jpg	(from http://www.badaramdwara.org/goshala.php)
17:02:59	540283/540283	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:02:36%20GMT	http://www.badaramdwara.org/images/gosala%20image/11.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/11.jpg	(from http://www.badaramdwara.org/goshala.php)
17:03:06	35880/35880	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:29:42%20GMT	http://www.badaramdwara.org/images/thumbs/g12.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/g12.jpg	(from http://www.badaramdwara.org/goshala.php)
17:03:15	340544/340544	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:02:56%20GMT	http://www.badaramdwara.org/images/gosala%20image/12.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/12.jpg	(from http://www.badaramdwara.org/goshala.php)
17:03:26	529549/529549	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:08:02%20GMT	http://www.badaramdwara.org/images/gosala%20image/18.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/18.jpg	(from http://www.badaramdwara.org/goshala.php)
17:03:31	96736/96736	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:30:18%20GMT	http://www.badaramdwara.org/images/thumbs/g19.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/g19.jpg	(from http://www.badaramdwara.org/goshala.php)
17:03:44	72872/72872	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:29:50%20GMT	http://www.badaramdwara.org/images/thumbs/g13.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/g13.jpg	(from http://www.badaramdwara.org/goshala.php)
17:04:16	431967/431967	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:08:26%20GMT	http://www.badaramdwara.org/images/gosala%20image/19.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/19.jpg	(from http://www.badaramdwara.org/goshala.php)
17:04:17	338/338	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2029%20Mar%202017%2017:04:16%20GMT	http://www.badaramdwara.org/images/thumbs/g20.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/g20.d8.delayed	(from http://www.badaramdwara.org/goshala.php)
17:04:27	376734/376734	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:03:24%20GMT	http://www.badaramdwara.org/images/gosala%20image/13.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/13.jpg	(from http://www.badaramdwara.org/goshala.php)
17:04:40	72944/72944	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:29:20%20GMT	http://www.badaramdwara.org/images/thumbs/bs9.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/bs9.jpg	(from http://www.badaramdwara.org/bhojanshala.php)
17:04:47	393531/393531	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:09:32%20GMT	http://www.badaramdwara.org/images/gosala%20image/20.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/20.jpg	(from http://www.badaramdwara.org/goshala.php)
17:05:03	90102/90102	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:28:22%20GMT	http://www.badaramdwara.org/images/thumbs/bs10.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/bs10.jpg	(from http://www.badaramdwara.org/bhojanshala.php)
17:09:41	1991419/1991419	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:28:56%20GMT	http://www.badaramdwara.org/images/gosala%20image/b9.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/b9.jpg	(from http://www.badaramdwara.org/bhojanshala.php)
17:09:52	63674/63674	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:28:16%20GMT	http://www.badaramdwara.org/images/thumbs/bs1.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/bs1.jpg	(from http://www.badaramdwara.org/bhojanshala.php)
17:10:09	1881882/1881882	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:22:04%20GMT	http://www.badaramdwara.org/images/gosala%20image/b1.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/b1.jpg	(from http://www.badaramdwara.org/bhojanshala.php)
17:10:22	75385/75385	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:28:30%20GMT	http://www.badaramdwara.org/images/thumbs/bs2.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/bs2.jpg	(from http://www.badaramdwara.org/bhojanshala.php)
17:12:05	2747504/2747504	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:22:56%20GMT	http://www.badaramdwara.org/images/gosala%20image/b10.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/b10.jpg	(from http://www.badaramdwara.org/bhojanshala.php)
17:12:17	68034/68034	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:28:38%20GMT	http://www.badaramdwara.org/images/thumbs/bs3.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/bs3.jpg	(from http://www.badaramdwara.org/bhojanshala.php)
17:15:56	2061348/2061348	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:24:24%20GMT	http://www.badaramdwara.org/images/gosala%20image/b3.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/b3.jpg	(from http://www.badaramdwara.org/bhojanshala.php)
17:16:10	78068/78068	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:28:44%20GMT	http://www.badaramdwara.org/images/thumbs/bs4.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/bs4.jpg	(from http://www.badaramdwara.org/bhojanshala.php)
17:16:16	2375696/2375696	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:23:44%20GMT	http://www.badaramdwara.org/images/gosala%20image/b2.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/b2.jpg	(from http://www.badaramdwara.org/bhojanshala.php)
17:16:29	72804/72804	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:28:50%20GMT	http://www.badaramdwara.org/images/thumbs/bs5.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/bs5.jpg	(from http://www.badaramdwara.org/bhojanshala.php)
17:18:35	2340684/2340684	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:25:10%20GMT	http://www.badaramdwara.org/images/gosala%20image/b4.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/b4.jpg	(from http://www.badaramdwara.org/bhojanshala.php)
17:18:48	73097/73097	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:28:58%20GMT	http://www.badaramdwara.org/images/thumbs/bs6.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/bs6.jpg	(from http://www.badaramdwara.org/bhojanshala.php)
17:19:10	72580/72580	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:29:06%20GMT	http://www.badaramdwara.org/images/thumbs/bs7.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/bs7.jpg	(from http://www.badaramdwara.org/bhojanshala.php)
17:22:01	2176453/2176453	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:25:54%20GMT	http://www.badaramdwara.org/images/gosala%20image/b5.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/b5.jpg	(from http://www.badaramdwara.org/bhojanshala.php)
17:22:14	73504/73504	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:29:14%20GMT	http://www.badaramdwara.org/images/thumbs/bs8.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/bs8.jpg	(from http://www.badaramdwara.org/bhojanshala.php)
17:22:16	3989/3989	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Jan%202014%2011:38:08%20GMT	http://www.badaramdwara.org/images/rs.png	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/rs.png	(from http://www.badaramdwara.org/bhojanshala.php)
17:22:31	2246263/2246263	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:26:40%20GMT	http://www.badaramdwara.org/images/gosala%20image/b6.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/b6.jpg	(from http://www.badaramdwara.org/bhojanshala.php)
17:22:43	70929/70929	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:00:28%20GMT	http://www.badaramdwara.org/images/gallery/f3.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gallery/f3.jpg	(from http://www.badaramdwara.org/photo.php)
17:22:45	9178/9178	---MC-	200	added ('OK')	text/html	date:Wed,%2029%20Mar%202017%2017:22:44%20GMT	http://www.badaramdwara.org/photo_gallery2.php	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/photo_gallery2.html	(from http://www.badaramdwara.org/photo.php)
17:22:48	9687/9687	---MC-	200	added ('OK')	text/html	date:Wed,%2029%20Mar%202017%2017:22:46%20GMT	http://www.badaramdwara.org/photo_gallery3.php	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/photo_gallery3.html	(from http://www.badaramdwara.org/photo.php)
17:22:51	8836/8836	---MC-	200	added ('OK')	text/html	date:Wed,%2029%20Mar%202017%2017:22:49%20GMT	http://www.badaramdwara.org/player.php?song=Kalimba.mp3	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/playerf00f.html	(from http://www.badaramdwara.org/audiolist.php)
17:22:53	8828/8828	---MC-	200	added ('OK')	text/html	date:Wed,%2029%20Mar%202017%2017:22:51%20GMT	http://www.badaramdwara.org/player.php?song=mmm.mp3	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/player4b2f.html	(from http://www.badaramdwara.org/audiolist.php)
17:22:56	8836/8836	---MC-	200	added ('OK')	text/html	date:Wed,%2029%20Mar%202017%2017:22:54%20GMT	http://www.badaramdwara.org/player.php?song=RouGani.php	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/player1be4.html	(from http://www.badaramdwara.org/audiolist.php)
17:22:58	8842/8842	---MC-	200	added ('OK')	text/html	date:Wed,%2029%20Mar%202017%2017:22:56%20GMT	http://www.badaramdwara.org/player.php?song=Sleep%20Away.mp3	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/player4ee1.html	(from http://www.badaramdwara.org/audiolist.php)
17:23:40	248476/248476	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2011:27:22%20GMT	http://www.badaramdwara.org/images/book.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/book.jpg	(from http://www.badaramdwara.org/book.php)
17:23:47	34194/34194	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:33:04%20GMT	http://www.badaramdwara.org/images/books/amuly/cower%201.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/books/amuly/cower%201.jpg	(from http://www.badaramdwara.org/book.php)
17:23:53	33682/33682	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:42:24%20GMT	http://www.badaramdwara.org/images/books/pravachan/cower.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/books/pravachan/cower.jpg	(from http://www.badaramdwara.org/book.php)
17:23:59	28349/28349	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:42:14%20GMT	http://www.badaramdwara.org/images/books/arpan/cower.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/books/arpan/cower.jpg	(from http://www.badaramdwara.org/book.php)
17:24:01	343/343	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2029%20Mar%202017%2017:24:00%20GMT	http://www.badaramdwara.org/images/photo%20metar%20eng.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/photo%20metar%20eng.fa.delayed	(from http://www.badaramdwara.org/book.php)
17:24:09	44093/44093	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2011:27:08%20GMT	http://www.badaramdwara.org/images/book%204.JPG	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/book%204.jpg	(from http://www.badaramdwara.org/book.php)
17:24:10	327/327	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2029%20Mar%202017%2017:24:09%20GMT	http://www.badaramdwara.org/foram.html	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/foram.fc.delayed	(from http://www.badaramdwara.org/book.php)
17:24:12	340/340	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2029%20Mar%202017%2017:24:11%20GMT	http://www.badaramdwara.org/images/New%20folder/3.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/New%20folder/3.fd.delayed	(from http://www.badaramdwara.org/book.php)
17:24:20	46386/46386	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2011:27:54%20GMT	http://www.badaramdwara.org/images/book5.JPG	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/book5.jpg	(from http://www.badaramdwara.org/book.php)
17:24:24	2123174/2123174	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:27:20%20GMT	http://www.badaramdwara.org/images/gosala%20image/b7.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/b7.jpg	(from http://www.badaramdwara.org/bhojanshala.php)
17:24:25	340/340	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2029%20Mar%202017%2017:24:24%20GMT	http://www.badaramdwara.org/images/New%20folder/8.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/New%20folder/8.100.delayed	(from http://www.badaramdwara.org/book.php)
17:24:27	42936/42936	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2011:28:02%20GMT	http://www.badaramdwara.org/images/book6.JPG	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/book6.jpg	(from http://www.badaramdwara.org/book.php)
17:24:29	340/340	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2029%20Mar%202017%2017:24:28%20GMT	http://www.badaramdwara.org/images/New%20folder/9.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/New%20folder/9.102.delayed	(from http://www.badaramdwara.org/book.php)
17:24:33	43910/43910	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2011:28:12%20GMT	http://www.badaramdwara.org/images/book7.JPG	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/book7.jpg	(from http://www.badaramdwara.org/book.php)
17:24:34	341/341	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2029%20Mar%202017%2017:24:33%20GMT	http://www.badaramdwara.org/images/New%20folder/10.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/New%20folder/10.104.delayed	(from http://www.badaramdwara.org/book.php)
17:24:37	49143/49143	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2011:28:12%20GMT	http://www.badaramdwara.org/images/book8.JPG	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/book8.jpg	(from http://www.badaramdwara.org/book.php)
17:24:38	341/341	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2029%20Mar%202017%2017:24:37%20GMT	http://www.badaramdwara.org/images/New%20folder/11.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/New%20folder/11.106.delayed	(from http://www.badaramdwara.org/book.php)
17:24:41	35861/35861	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2011:28:14%20GMT	http://www.badaramdwara.org/images/book9.JPG	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/book9.jpg	(from http://www.badaramdwara.org/book.php)
17:24:42	337/337	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2029%20Mar%202017%2017:24:41%20GMT	http://www.badaramdwara.org/templatemo_style.css	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/templatemo_style.108.delayed	(from http://www.badaramdwara.org/donateform.php)
17:24:44	344/344	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2029%20Mar%202017%2017:24:43%20GMT	http://www.badaramdwara.org/css_pirobox/white/style.css	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/css_pirobox/white/style.109.delayed	(from http://www.badaramdwara.org/donateform.php)
17:24:45	39061/39061	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2011:27:44%20GMT	http://www.badaramdwara.org/images/book11.JPG	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/book11.jpg	(from http://www.badaramdwara.org/book.php)
17:24:51	4419/4419	---M--	200	added ('OK')	image/png	etag:%2258dba60e-1143%22	https://www.payumoney.com//media/images/payby_payumoney/buttons/212.png	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.payumoney.com/media/images/payby_payumoney/buttons/212.png	(from http://www.badaramdwara.org/donateform.php)
17:24:53	349/349	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2029%20Mar%202017%2017:24:52%20GMT	http://www.badaramdwara.org/Scripts/AC_RunActiveContent_1.js	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/Scripts/AC_RunActiveContent_1.10c.delayed	(from http://www.badaramdwara.org/photo_gallery1.php)
17:24:54	2238758/2238758	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:28:16%20GMT	http://www.badaramdwara.org/images/gosala%20image/b8.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/b8.jpg	(from http://www.badaramdwara.org/bhojanshala.php)
17:24:56	2324/2324	---M--	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202014%2010:40:08%20GMT	http://www.badaramdwara.org/abouthindi.html	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/abouthindi.html	(from http://www.badaramdwara.org/aboutenglish.html)
17:24:57	1850/1850	---M--	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202014%2010:40:06%20GMT	http://www.badaramdwara.org/aboutenglish2.html	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/aboutenglish2.html	(from http://www.badaramdwara.org/aboutenglish.html)
17:24:57	18477/18477	---M--	200	added ('OK')	application/x-shockwave-flash	date:Tue,%2014%20Jan%202014%2010:41:04%20GMT	http://www.badaramdwara.org/nee.swf	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/nee.swf	(from http://www.badaramdwara.org/photo_gallery1.php)
17:24:59	1627/1627	---M--	200	added ('OK')	application/javascript	date:Tue,%2014%20Jan%202014%2010:40:48%20GMT	http://www.badaramdwara.org/freecontactformvalidation_d.js	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/freecontactformvalidation_d.js	(from http://www.badaramdwara.org/donation.php)
17:25:05	32212/32212	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2011:38:56%20GMT	http://www.badaramdwara.org/images/th.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/th.jpg	(from http://www.badaramdwara.org/booking.php)
